label,split,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125
i,train,0.523603618144989,0.7929646372795105,2.4365524708969133e-08,0.5492700934410095,0.7532688975334167,0.0033652991987764,0.5544875264167786,0.71541827917099,0.001776862074621,0.5389239192008972,0.6944844126701355,-0.0016355599509552,0.5207465291023254,0.6869059205055237,-0.0061630248092114,0.5355879664421082,0.6651595234870911,-0.0073040830902755,0.5326235294342041,0.6108130812644958,-0.012358141131699,0.529755175113678,0.5758144855499268,-0.0165504459291696,0.5283158421516418,0.5492587685585022,-0.0202584285289049,0.5125975608825684,0.667387068271637,-0.0120778772979974,0.5053807497024536,0.668204665184021,-0.0143532222136855,0.5085161924362183,0.6860856413841248,-0.0129963587969541,0.515664279460907,0.7006148099899292,-0.0135038523003458,0.492465078830719,0.6843019127845764,-0.0159228760749101,0.4895272552967071,0.691602349281311,-0.0156051218509674,0.4940172433853149,0.7054381966590881,-0.0107617592439055,0.4998621046543121,0.7175944447517395,-0.009436179883778,0.4742032289505005,0.7047741413116455,-0.0202194768935441,0.4741518795490265,0.7122112512588501,-0.0190989449620246,0.4799464643001556,0.7250809073448181,-0.0140701783820986,0.4854097068309784,0.7358134984970093,-0.0104104941710829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.5875999331474304,0.6376407742500305,-4.654469520914972e-08,0.618014931678772,0.6050208210945129,0.0026970584876835,0.626740574836731,0.5703535676002502,-0.0004175626381766,0.6150737404823303,0.5466381907463074,-0.0055325855500996,0.5971269607543945,0.535808265209198,-0.0118533512577414,0.6030203104019165,0.5003332495689392,-0.0113530587404966,0.5926600694656372,0.4374381899833679,-0.0177406463772058,0.5854412317276001,0.3995866775512695,-0.0237057544291019,0.5808471441268921,0.3695499002933502,-0.0290616173297166,0.5769628882408142,0.5017346739768982,-0.016695749014616,0.5652453303337097,0.5072040557861328,-0.0190828833729028,0.5682345032691956,0.5306943655014038,-0.017330314964056,0.5750906467437744,0.5459415912628174,-0.0183603428304195,0.5531743764877319,0.5213064551353455,-0.0210799239575862,0.5470339059829712,0.5305685997009277,-0.0211014002561569,0.5514460802078247,0.5482171177864075,-0.0155213214457035,0.5579189658164978,0.5605267286300659,-0.0143900765106081,0.5314115285873413,0.5433918833732605,-0.0259485878050327,0.5288994312286377,0.5528197884559631,-0.0245606023818254,0.5351752042770386,0.5678592920303345,-0.0185210052877664,0.541725218296051,0.5788701772689819,-0.0146291889250278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.6845512986183167,0.6917014718055725,-7.851296146554888e-08,0.7102922797203064,0.6397312879562378,0.0060116630047559,0.7118991613388062,0.5896311402320862,0.0038412702269852,0.6939411163330078,0.5616549253463745,-0.0013610871974378,0.6711373925209045,0.551698625087738,-0.0080764954909682,0.7096497416496277,0.5462450981140137,-0.0085528474301099,0.7041788697242737,0.4831663072109222,-0.0156223084777593,0.6993082761764526,0.444124698638916,-0.0208648908883333,0.6966685652732849,0.4139077663421631,-0.0254582446068525,0.6880950331687927,0.5464939475059509,-0.0161372274160385,0.656284749507904,0.5463029742240906,-0.020930727943778,0.6563023328781128,0.5723877549171448,-0.0200062785297632,0.6658316254615784,0.5895529389381409,-0.0209174249321222,0.6638355255126953,0.5602489709854126,-0.0226052030920982,0.6366726756095886,0.5693734288215637,-0.0233851075172424,0.6406110525131226,0.5891743898391724,-0.0185907110571861,0.6515196561813354,0.5998207926750183,-0.01764359138906,0.6388993859291077,0.5770689845085144,-0.0295107886195182,0.6213802099227905,0.5883244872093201,-0.028439488261938,0.6263359189033508,0.6055047512054443,-0.0234797541052103,0.6354082822799683,0.6152799725532532,-0.0202941820025444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.6904454827308655,0.8869704604148865,-8.353323721621565e-08,0.7124292850494385,0.8262284994125366,0.0117091042920947,0.7096265554428101,0.7750853896141052,0.0117975445464253,0.6883409023284912,0.7472648024559021,0.0085970340296626,0.6642675995826721,0.7377135157585144,0.0031317381653934,0.7139504551887512,0.73814457654953,-0.0047313650138676,0.7019423246383667,0.6692070960998535,-0.0115092769265174,0.6927341818809509,0.6254483461380005,-0.0180800668895244,0.6862924098968506,0.5896804928779602,-0.0238383077085018,0.6893020868301392,0.7389228343963623,-0.0136255789548158,0.6552556753158569,0.7121977806091309,-0.0129110533744096,0.6545056700706482,0.738624632358551,-0.0088368244469165,0.6643344759941101,0.7560181617736816,-0.0089142546057701,0.662861704826355,0.7506411075592041,-0.0210451427847147,0.6332706212997437,0.7404440641403198,-0.0147247714921832,0.6373575329780579,0.761500358581543,-0.0071905725635588,0.6471918821334839,0.7735092639923096,-0.0061882087029516,0.6355313658714294,0.76766037940979,-0.0286434926092624,0.6185696125030518,0.7628413438796997,-0.0216727070510387,0.6242712736129761,0.7816022634506226,-0.0135674765333533,0.6329363584518433,0.7952638864517212,-0.0092313485220074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.7529468536376953,0.661738932132721,-1.0908988201663307e-07,0.7799842953681946,0.6093893647193909,0.0105462837964296,0.7828503251075745,0.5615239143371582,0.0089518800377845,0.7657506465911865,0.5320124626159668,0.0038654222153127,0.7429326176643372,0.5201037526130676,-0.0034439607989042,0.7909108400344849,0.5296659469604492,-0.0073790047317743,0.7880887389183044,0.4639671146869659,-0.0123829552903771,0.7839141488075256,0.4251115918159485,-0.0155743826180696,0.7822819352149963,0.395732969045639,-0.0188388172537088,0.7677837014198303,0.5265922546386719,-0.0165502205491065,0.7353858351707458,0.5116434693336487,-0.0176726132631301,0.7324240207672119,0.5378541946411133,-0.0144083267077803,0.7418569922447205,0.5576998591423035,-0.014553191140294,0.7408632040023804,0.5345415472984314,-0.0240943022072315,0.7141566872596741,0.5307297110557556,-0.0206264443695545,0.71435546875,0.5526829957962036,-0.014959973283112,0.7233112454414368,0.567739725112915,-0.0149661395698785,0.7123857140541077,0.546396017074585,-0.031608946621418,0.6947233080863953,0.548321545124054,-0.0275260377675294,0.6968741416931152,0.5676599740982056,-0.0219527054578065,0.7038053870201111,0.5818046927452087,-0.0191834717988967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.2544499039649963,0.9331722259521484,-2.711371109853644e-07,0.2327980250120163,0.8602168560028076,0.0098248925060033,0.2428592890501022,0.7896036505699158,0.0114861894398927,0.2691993117332458,0.7314940094947815,0.0118165062740445,0.2876108586788177,0.7002618908882141,0.0119355041533708,0.2459408044815063,0.7576375603675842,-0.0063929399475455,0.257605493068695,0.674699068069458,-0.0084372051060199,0.2633233070373535,0.6274982690811157,-0.0058046230114996,0.2682861089706421,0.5938107371330261,-0.0039281756617128,0.2759394347667694,0.7665218114852905,-0.0121231898665428,0.2995240688323974,0.7196546196937561,-0.0121924523264169,0.2934070229530334,0.7414606213569641,-0.0062966346740722,0.2851387560367584,0.762304425239563,-0.001414670376107,0.306278795003891,0.786052942276001,-0.0154610779136419,0.3145158886909485,0.7488374710083008,-0.0122585464268922,0.3065612614154815,0.7675412893295288,-0.0054313680157065,0.3000465035438537,0.784249484539032,-0.0017935325158759,0.3334397673606872,0.8081921339035034,-0.017759446054697,0.3303321897983551,0.7751573324203491,-0.010520682670176,0.3215125203132629,0.7917041182518005,-0.0018481469014659,0.3164168000221252,0.8086045980453491,0.004234850872308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.4119590520858764,0.8572614789009094,-3.420426253342157e-07,0.3892454504966736,0.7957542538642883,0.0073796180076897,0.3959615528583526,0.738585889339447,0.0099039785563945,0.421901524066925,0.70818692445755,0.0125321084633469,0.442466676235199,0.7074909210205078,0.0144469887018203,0.4192322194576263,0.7123131155967712,-0.0092929461970925,0.4327901601791382,0.6420198678970337,-0.0122214807197451,0.4377019107341766,0.6002253293991089,-0.0128133501857519,0.4412592947483063,0.569749653339386,-0.0134347723796963,0.4483625292778015,0.7257164120674133,-0.0099130449816584,0.4493219256401062,0.6770246028900146,-0.0039602941833436,0.4373814165592193,0.68780118227005,0.0043792854994535,0.4315266013145447,0.7046952247619629,0.0077031594701111,0.4699933528900146,0.7456687092781067,-0.0087766032665967,0.4639206230640411,0.7066072821617126,-0.0026632312219589,0.4524852037429809,0.7133929133415222,0.0041532306931912,0.4455779492855072,0.7279044389724731,0.0056998999789357,0.4865790605545044,0.7659963369369507,-0.006746457889676,0.4788074195384979,0.7360360622406006,-9.563689673086628e-05,0.4676840305328369,0.7424669861793518,0.0064118816517293,0.4615185260772705,0.7554386854171753,0.0098787266761064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.3032315373420715,0.5857579708099365,-2.2004257971275365e-07,0.288093239068985,0.52334064245224,0.0180212296545505,0.2979938387870788,0.4737924337387085,0.0237597543746233,0.321252167224884,0.4491013884544372,0.0261810235679149,0.34189373254776,0.444490373134613,0.0273151658475399,0.3045684397220611,0.4339721202850342,0.0063393199816346,0.3182897269725799,0.3769634962081909,0.0082785859704017,0.3254797756671905,0.3430480659008026,0.0097106844186782,0.3297438025474548,0.3178958296775818,0.0099376523867249,0.3296546936035156,0.441112756729126,-0.0019265910377725,0.3587179780006408,0.4201454818248749,0.0062221474945545,0.3560666143894195,0.4439539909362793,0.0116931656375527,0.3488422036170959,0.4589023888111114,0.0131612559780478,0.3539093732833862,0.4611379504203796,-0.0076224487274885,0.3760939538478851,0.4439560770988464,0.0024777245707809,0.3700131475925445,0.4640008807182312,0.0099383248016238,0.3621881604194641,0.4771806895732879,0.0112048713490366,0.3741168081760406,0.4843315482139587,-0.0119566209614276,0.3892339468002319,0.4683946669101715,-0.0010031915735453,0.3833767175674438,0.4864393472671509,0.008964778855443,0.37564817070961,0.5005620718002319,0.0145728597417473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.5206220149993896,0.5940861701965332,-1.3159906053772374e-08,0.5417611002922058,0.5493863224983215,0.0074481116607785,0.5404874086380005,0.509431779384613,0.0061318236403167,0.5237770080566406,0.4909493625164032,0.0023062140680849,0.5033655762672424,0.4853576421737671,-0.0029579994734376,0.5397469997406006,0.4824182391166687,-0.002547429408878,0.5283061265945435,0.4352678954601288,-0.0056131230667233,0.5186182260513306,0.4075084924697876,-0.0090790465474128,0.5111047029495239,0.3842206597328186,-0.0125250639393925,0.5213576555252075,0.48557049036026,-0.0088914865627884,0.506007194519043,0.4708944261074066,-0.0081023694947361,0.5076033473014832,0.4891101121902466,-0.006146244239062,0.5142146944999695,0.5014786720275879,-0.0069519598037004,0.5026617050170898,0.4962410032749176,-0.0140499509871006,0.4922256469726562,0.4905140995979309,-0.0107752587646245,0.4957462549209595,0.5033389925956726,-0.0063456594944,0.5008627772331238,0.5117168426513672,-0.0058763069100677,0.4843576848506927,0.5080330967903137,-0.0191882830113172,0.4806260764598846,0.5036361217498779,-0.0146930459886789,0.4847677946090698,0.5151731967926025,-0.0085252467542886,0.4891101121902466,0.5239865779876709,-0.0052386368624866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.6531074643135071,0.6170111298561096,-2.1254313864460528e-08,0.6671000719070435,0.5730882287025452,0.0030236602760851,0.6613468527793884,0.531959593296051,0.0002303550281794,0.640610933303833,0.5095508694648743,-0.0044010966084897,0.6213546395301819,0.4997138082981109,-0.0096970563754439,0.6683038473129272,0.5084726810455322,-0.0044307773932814,0.6570409536361694,0.4645538628101349,-0.0100769381970167,0.6488423943519592,0.4364774525165558,-0.0143963526934385,0.642244279384613,0.4130926728248596,-0.0183384362608194,0.6508995294570923,0.5116025805473328,-0.010455647483468,0.6266891956329346,0.4996166527271271,-0.0155936386436223,0.6288923621177673,0.519684910774231,-0.015767678618431,0.6374488472938538,0.5317732095718384,-0.0163606386631727,0.6324335932731628,0.5220971703529358,-0.0160108115524053,0.6124958395957947,0.5188214778900146,-0.0192756969481706,0.6168480515480042,0.5349688529968262,-0.0162149034440517,0.6245726943016052,0.5420873165130615,-0.0148235978558659,0.6132227778434753,0.5343790054321289,-0.0217858459800481,0.6032148003578186,0.533272922039032,-0.0231738984584808,0.6071531772613525,0.5479224324226379,-0.019354198127985,0.6128270030021667,0.5557072162628174,-0.016447639092803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.2990825176239013,0.5695722699165344,-1.075492335189665e-07,0.2844111323356628,0.5268539190292358,0.0029431462753564,0.288236528635025,0.4885472059249878,0.0007474002777598,0.3046027421951294,0.4706441164016723,-0.0026609722990542,0.321488082408905,0.46761155128479,-0.006129699293524,0.2863691747188568,0.4617127776145935,-0.0067140720784664,0.2892413437366485,0.4160623848438263,-0.0130276968702673,0.2907181680202484,0.3877895772457123,-0.01663907058537,0.2905771136283874,0.366597831249237,-0.0192123148590326,0.3037907481193542,0.4654816389083862,-0.0111700883135199,0.3237621486186981,0.4443518221378326,-0.0151223689317703,0.3238486647605896,0.4634353816509247,-0.013966416940093,0.3186021149158478,0.4765293300151825,-0.0129602132365107,0.3221572637557983,0.4766724407672882,-0.0149231189861893,0.3380320966243744,0.4623829126358032,-0.0160915181040763,0.3351374864578247,0.4782546758651733,-0.0105259511619806,0.3293532431125641,0.4889914095401764,-0.0073296772316098,0.3392432332038879,0.490304559469223,-0.0187246203422546,0.3498967587947845,0.4782579839229584,-0.0173983462154865,0.3462700843811035,0.4921748638153076,-0.0110394991934299,0.3410678803920746,0.502548098564148,-0.0063392003066837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.582732617855072,0.6207345724105835,-7.147333036527925e-08,0.5969488024711609,0.5804288983345032,0.0071797724813222,0.5937566757202148,0.5441800355911255,0.006966799031943,0.5773685574531555,0.5298630595207214,0.0043379552662372,0.5603523850440979,0.526518702507019,0.000578717503231,0.5930903553962708,0.5185239315032959,-0.0010672936914488,0.5884568095207214,0.4756802022457123,-0.0021571065299212,0.5844053626060486,0.4513505399227142,-0.0032746016513556,0.5820105075836182,0.4333381056785583,-0.0048838099464774,0.5768412351608276,0.5188324451446533,-0.0069775986485183,0.5616840720176697,0.5133039355278015,-0.0061980769969522,0.5618805289268494,0.529504120349884,-0.0045308694243431,0.5681358575820923,0.5398339033126831,-0.0051225419156253,0.5604827404022217,0.5286206603050232,-0.0116732772439718,0.5479681491851807,0.5254055261611938,-0.0086156213656067,0.5499711036682129,0.5381730794906616,-0.0047074034810066,0.5558986663818359,0.545677900314331,-0.0044551948085427,0.5445627570152283,0.5413452386856079,-0.0162162985652685,0.5359047055244446,0.5349612236022949,-0.0116978324949741,0.5395049452781677,0.5456421971321106,-0.0057659386657178,0.5446345806121826,0.5546916723251343,-0.0024440099950879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.4303637146949768,0.9217275381088256,6.513447559086671e-09,0.4981042146682739,0.8473802804946899,0.0195154529064893,0.521815836429596,0.7565786242485046,0.0295711606740951,0.4830182492733001,0.6949062347412109,0.037957202643156,0.4406596720218658,0.6757338047027588,0.044922836124897,0.4753481745719909,0.6506862044334412,0.0036686495877802,0.4686401486396789,0.5234492421150208,0.0125043988227844,0.4585102200508117,0.4474013149738312,0.0150091405957937,0.4534706473350525,0.388737678527832,0.0134226754307746,0.4182713627815246,0.6438882946968079,-0.0019967237021774,0.432096004486084,0.6265603303909302,0.0192867629230022,0.4374845921993255,0.6680285930633545,0.0319986194372177,0.4433720707893371,0.6968209147453308,0.0336690843105316,0.373177707195282,0.6686581373214722,-0.0035855723544955,0.3929383158683777,0.6612666845321655,0.0193533357232809,0.3984037339687347,0.6971653699874878,0.0324294865131378,0.3975376784801483,0.7212138772010803,0.032815683633089,0.334603488445282,0.7005589008331299,-0.0043592075817286,0.3441454172134399,0.6728327870368958,0.0146501259878277,0.3548945784568786,0.7003241181373596,0.0307370610535144,0.3617188036441803,0.7263219952583313,0.0392239429056644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.1334470808506012,0.9510161876678468,-5.537606284633512e-07,0.0859081894159317,0.8192870616912842,0.0370002575218677,0.0925625562667846,0.7089719772338867,0.0476456210017204,0.1341995149850845,0.6410493850708008,0.0517649911344051,0.176265150308609,0.622309148311615,0.0531173720955848,0.0964901596307754,0.6327316164970398,0.0077279210090637,0.1162864416837692,0.4999798238277435,0.0078875264152884,0.127071738243103,0.4223657846450805,0.0103027764707803,0.1328868269920349,0.3635948300361633,0.0110200466588139,0.1540156304836273,0.6425994634628296,-0.0090554077178239,0.1981010735034942,0.5682949423789978,0.0020161420106887,0.1938364505767822,0.6194015145301819,0.0133197056129574,0.1824464201927185,0.6566953659057617,0.0176297910511493,0.2129588425159454,0.6752767562866211,-0.0204243138432502,0.2470413297414779,0.6133712530136108,-0.0061027067713439,0.2360518723726272,0.6569641828536987,0.0088931769132614,0.2236195057630539,0.6902662515640259,0.0133706890046596,0.2632985413074493,0.7152072787284851,-0.0280948895961046,0.2828492224216461,0.6551247239112854,-0.0092495838180184,0.2719944715499878,0.6933369040489197,0.0118359560146927,0.2617077529430389,0.7278384566307068,0.0247695501893758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.6205818057060242,0.9361149072647096,5.615020892690836e-09,0.6567152738571167,0.8533729314804077,0.0142155233770608,0.652332603931427,0.768256425857544,0.0118769127875566,0.6177161335945129,0.7283357381820679,0.0053543047979474,0.5772441625595093,0.7155805826187134,-0.0041852295398712,0.6599932312965393,0.713596522808075,-0.0100862085819244,0.6435950398445129,0.6013217568397522,-0.0163822509348392,0.630612850189209,0.5335348844528198,-0.0199521202594041,0.6223368644714355,0.4821488857269287,-0.0240523163229227,0.6173457503318787,0.7183827757835388,-0.0222000982612371,0.5707058906555176,0.6709099411964417,-0.0236738510429859,0.5667145252227783,0.7124696373939514,-0.0152980415150523,0.5833105444908142,0.7430962324142456,-0.0121027892455458,0.5737195014953613,0.738487720489502,-0.0318491384387016,0.5346079468727112,0.7016997933387756,-0.0282688662409782,0.533568263053894,0.7366077303886414,-0.0134620107710361,0.5479776263237,0.7585433721542358,-0.0074943089857697,0.530901312828064,0.7664251923561096,-0.0410422049462795,0.5074243545532227,0.7278056144714355,-0.0347906276583671,0.5093133449554443,0.7570613026618958,-0.0187689010053873,0.5208340287208557,0.781059741973877,-0.0082115540280938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,train,0.6562719941139221,0.6929686069488525,-4.827612443136786e-08,0.6928573846817017,0.6123360991477966,0.0102821895852684,0.6916875243186951,0.5305999517440796,0.0075097535736858,0.6618332266807556,0.4908667504787445,0.001333576394245,0.6266859173774719,0.4773268401622772,-0.0071576167829334,0.6976431012153625,0.4820791184902191,-0.0128264147788286,0.6877591013908386,0.3822201788425445,-0.0212405808269977,0.6786047220230103,0.3207764327526092,-0.026155162602663,0.6744630336761475,0.2720759510993957,-0.0311958920210599,0.6604341864585876,0.4791081547737121,-0.0240158848464489,0.6179860830307007,0.4496078491210937,-0.028347197920084,0.6114189624786377,0.4876956045627594,-0.0227015651762485,0.625282883644104,0.5144238471984863,-0.0209422428160905,0.6204385161399841,0.4919136762619018,-0.0332968719303607,0.5850062966346741,0.4729585945606231,-0.0334053412079811,0.5833724141120911,0.506302535533905,-0.0215217564254999,0.5983448624610901,0.526089608669281,-0.0165859200060367,0.5805272459983826,0.5133622884750366,-0.0425989404320716,0.5581814050674438,0.4901954233646393,-0.0396722555160522,0.5598757863044739,0.5199298858642578,-0.0265598036348819,0.570484459400177,0.5431540012359619,-0.017299860715866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
